"","t","k","mean_ER"
"1465",18,34,-0.00412742720107392
"1466",18,35,-0.00406260719712388
"1467",18,36,-0.00290847763691536
"1468",18,37,-0.00360224550463681
"1469",18,38,-0.00502049664320216
"1470",18,39,-0.00563500489475025
"1471",18,40,-0.00567024998538896
"1472",18,41,-0.00675139216575669
"1473",18,42,-0.00636244750660571
"1474",18,43,-0.0057721449579662
"1475",18,44,-0.00583444224950483
"1476",18,45,-0.00496464023624891
"1477",18,46,-0.00502845779598223
"1478",18,47,-0.00432162937561601
"1479",18,48,-0.00434264437445893
"1480",18,49,-0.00393982783201375
"1481",18,50,-0.00485599346033728
"1482",18,51,-0.0044601797480834
"1483",18,52,-0.00498341522783629
"1484",18,53,-0.00501583522594497
"1485",18,54,-0.00534403093253256
"1486",18,55,-0.0050149871706556
"1487",18,56,-0.00577120873162867
"1488",18,57,-0.00665939477771982
"1489",18,58,-0.006893385931168
"1490",18,59,-0.0060327958709882
"1491",18,60,-0.00789281196477745
"1492",18,61,-0.00818656944466275
"1493",18,62,-0.00768885575828101
"1494",18,63,-0.00752768705734411
"1495",18,64,-0.00684438311908407
"1496",18,65,-0.00664900030413679
"1497",18,66,-0.00667863696830134
"1498",18,67,-0.00654654265129031
"1499",18,68,-0.00658301074023657
"1500",18,69,-0.00602937967812696
"1501",18,70,-0.00585231599391942
"1502",18,71,-0.0059850458227943
"1503",18,72,-0.00557502658403409
"1504",18,73,-0.0062617837153988
"1505",18,74,-0.00594895476472403
"1506",18,75,-0.00653196057943829
"1507",18,76,-0.00685672853645584
"1508",18,77,-0.00677580890565234
"1509",18,78,-0.00638630619449714
"1510",18,79,-0.00603485334158907
"1511",18,80,-0.00511214232653898
"1512",18,81,-0.00533326275891501
"1513",18,82,-0.00580330645428489
"1514",18,83,-0.00620380244091964
"1515",18,84,-0.00636287717411574
"1516",18,85,-0.00641424752185193
"1517",18,86,-0.00651160584091944
"1518",18,87,-0.00610594146725866
"1519",18,88,-0.00566959334340201
"1520",18,89,-0.00608372008794349
"1521",18,90,-0.00592852171049809
"1522",18,91,-0.00675129167271098
"1523",18,92,-0.00703075356152792
"1524",18,93,-0.00701158295983086
"1525",18,94,-0.00686745439214738
"1526",18,95,-0.00731713767364276
"1527",18,96,-0.00699028705473436
"1528",18,97,-0.00754500797356983
"1529",18,98,-0.00775368244437767
"1530",18,99,-0.00733490788116586
"1531",18,100,-0.00703716359937294
"1532",18,101,-0.00647955357060426
"1533",18,102,-0.00641255594740285
"1534",18,103,-0.00660010426675209
"1535",18,104,-0.0063309721779923
"1536",18,105,-0.00615270923541619
"1537",18,106,-0.0053784808983284
"1538",18,107,-0.0053760892624288
"1539",18,108,-0.00529862641681099
"1540",18,109,-0.00512203312471268
"1541",18,110,-0.00454950199627713
"1542",18,111,-0.00517109016387389
"1543",18,112,-0.00489268401377746
"1544",18,113,-0.00504327979409798
"1545",18,114,-0.0042344202075053
"1546",18,115,-0.0043289592675779
"1547",18,116,-0.00461884052982283
"1548",18,117,-0.00416474408330446
"1549",19,32,-0.00427463691983635
"1550",19,33,-0.00471496005872508
"1551",19,34,-0.00460154485862356
"1552",19,35,-0.00557840962023338
"1553",19,36,-0.00528215156052717
"1554",19,37,-0.00514491085316551
"1555",19,38,-0.00483672838352364
"1556",19,39,-0.00516285153029087
"1557",19,40,-0.00491711244453469
"1558",19,41,-0.00446719404092604
"1559",19,42,-0.00440448817902215
"1560",19,43,-0.00478592349049007
"1561",19,44,-0.00403103162152107
"1562",19,45,-0.00379249472462129
"1563",19,46,-0.00510659007694402
"1564",19,47,-0.00528841622155541
"1565",19,48,-0.00485259481851047
"1566",19,49,-0.0051479950356973
"1567",19,50,-0.00549758992280233
"1568",19,51,-0.00566200080835275
"1569",19,52,-0.00553617355426392
"1570",19,53,-0.00526315912933005
"1571",19,54,-0.00581678073679045
"1572",19,55,-0.00580065726408737
"1573",19,56,-0.00512465951941516
"1574",19,57,-0.00560058288940474
"1575",19,58,-0.00527579028210669
"1576",19,59,-0.00476160752480293
"1577",19,60,-0.00571601086459551
"1578",19,61,-0.00571122740582557
"1579",19,62,-0.00596055367155657
"1580",19,63,-0.00609198130253337
"1581",19,64,-0.00631369629150448
"1582",19,65,-0.00641435324383918
"1583",19,66,-0.00601298085966218
"1584",19,67,-0.00614648225650973
"1585",19,68,-0.00609961748993597
"1586",19,69,-0.00604333055986779
"1587",19,70,-0.00607014799542178
"1588",19,71,-0.0054850670488409
"1589",19,72,-0.00515328540695197
"1590",19,73,-0.00507134635353587
"1591",19,74,-0.00529592781964176
"1592",19,75,-0.00521829832203801
"1593",19,76,-0.0052617778328635
"1594",19,77,-0.00516094629667341
"1595",19,78,-0.00499569893740733
"1596",19,79,-0.00521172682750126
"1597",19,80,-0.00522424175555229
"1598",19,81,-0.00517115240346458
"1599",19,82,-0.00553005965105737
"1600",19,83,-0.00532148185290167
"1601",19,84,-0.00501066955496621
"1602",19,85,-0.0051672421320506
"1603",19,86,-0.00511722082849801
"1604",19,87,-0.00523796272199587
"1605",19,88,-0.00485957903414055
"1606",19,89,-0.00508402646685894
"1607",19,90,-0.00487946030514819
"1608",19,91,-0.00468368995484974
"1609",19,92,-0.00462977934628412
"1610",19,93,-0.00435125448123134
"1611",19,94,-0.00462165420450977
"1612",19,95,-0.00428908315922917
"1613",19,96,-0.00468279794536159
"1614",19,97,-0.00518957437798267
"1615",19,98,-0.00543888292244547
"1616",19,99,-0.0055113549723563
"1617",19,100,-0.0054922844770154
"1618",19,101,-0.00545936953818724
"1619",19,102,-0.00559166935740864
"1620",19,103,-0.00505804855668369
"1621",19,104,-0.00503880469558051
"1622",19,105,-0.00502391526489498
"1623",19,106,-0.00501319364083122
"1624",19,107,-0.00434240369798832
"1625",19,108,-0.00439594110646881
"1626",19,109,-0.00452094478037898
"1627",19,110,-0.00431296727822593
"1628",19,111,-0.00446525006287855
"1629",19,112,-0.00463436209883442
"1630",19,113,-0.00478054083873772
"1631",19,114,-0.00429910690821242
"1632",19,115,-0.00453172298022687
"1633",19,116,-0.00460928046386245
"1634",19,117,-0.00435289728839861
"1635",20,32,-0.00294593481758717
"1636",20,33,-0.00305610176513879
"1637",20,34,-0.00337264767241884
"1638",20,35,-0.00368632951788222
"1639",20,36,-0.00386594048332275
"1640",20,37,-0.0040129890612154
"1641",20,38,-0.00375894518202158
"1642",20,39,-0.00383654878347245
"1643",20,40,-0.00396466236393534
"1644",20,41,-0.00430856510911571
"1645",20,42,-0.00465046966415982
"1646",20,43,-0.004451778389357
"1647",20,44,-0.00394747366090613
"1648",20,45,-0.0028977409171018
"1649",20,46,-0.00241852065687726
"1650",20,47,-0.00303682132379484
"1651",20,48,-0.00351522631144043
"1652",20,49,-0.00308892917798041
"1653",20,50,-0.00475524326827239
"1654",20,51,-0.00473983603648478
"1655",20,52,-0.0047371288775858
"1656",20,53,-0.00475379415296553
"1657",20,54,-0.00555749423814036
"1658",20,55,-0.00501926039154422
"1659",20,56,-0.00597095043861899
"1660",20,57,-0.00559255743126853
"1661",20,58,-0.00563798028368114
"1662",20,59,-0.0055003570352574
"1663",20,60,-0.00538554961084249
"1664",20,61,-0.00601870608573796
"1665",20,62,-0.00662091346981919
"1666",20,63,-0.00667825403482883
"1667",20,64,-0.00689349135859558
"1668",20,65,-0.00654854380059508
"1669",20,66,-0.00670110029333573
"1670",20,67,-0.00656440753766452
"1671",20,68,-0.00671039579497689
"1672",20,69,-0.00704985538149423
"1673",20,70,-0.00744484986765983
"1674",20,71,-0.00715551953429481
"1675",20,72,-0.00707548659582074
"1676",20,73,-0.00614668167175412
"1677",20,74,-0.00575533715468203
"1678",20,75,-0.00560357816470163
"1679",20,76,-0.00541699210360556
"1680",20,77,-0.00573718402268067
"1681",20,78,-0.00542916379938968
"1682",20,79,-0.00570967669513927
"1683",20,80,-0.00541790414209798
"1684",20,81,-0.00562434710809139
"1685",20,82,-0.00547853728542978
"1686",20,83,-0.00534810171829609
"1687",20,84,-0.0056839166549595
"1688",20,85,-0.00625162536266279
"1689",20,86,-0.00588006101230974
"1690",20,87,-0.00600947212146698
"1691",20,88,-0.00582438207090999
"1692",20,89,-0.00604023627220297
"1693",20,90,-0.00554222199217768
"1694",20,91,-0.00600205789387446
"1695",20,92,-0.00560894729163585
"1696",20,93,-0.00583727852664589
"1697",20,94,-0.00642556707683925
"1698",20,95,-0.00582634686857933
"1699",20,96,-0.00543805226870355
"1700",20,97,-0.00546709386035535
"1701",20,98,-0.00562239561361592
"1702",20,99,-0.00592823178200711
"1703",20,100,-0.0056393053256771
"1704",20,101,-0.00596009472640277
"1705",20,102,-0.00599487200147835
"1706",20,103,-0.00638042966955246
"1707",20,104,-0.00608566692598819
"1708",20,105,-0.00621590992798408
"1709",20,106,-0.00581018784807972
"1710",20,107,-0.00559937747826035
"1711",20,108,-0.00535986816009308
"1712",20,109,-0.004983137791469
"1713",20,110,-0.00475005225187583
"1714",20,111,-0.00460074648005648
"1715",20,112,-0.00484499697148889
"1716",20,113,-0.00443941631164113
"1717",20,114,-0.00434647412339528
"1718",20,115,-0.00442681082679715
"1719",20,116,-0.00454223024703037
"1720",20,117,-0.00442434743129167
"1721",21,32,-0.0037865539294015
"1722",21,33,-0.00393339800742311
"1723",21,34,-0.00557584305104553
"1724",21,35,-0.00478084580613662
"1725",21,36,-0.00474330406298501
"1726",21,37,-0.00478263955075246
"1727",21,38,-0.00536429503306795
"1728",21,39,-0.00567189123423864
"1729",21,40,-0.00598104073265492
"1730",21,41,-0.00674721352535381
"1731",21,42,-0.00709938948505481
"1732",21,43,-0.0071638129716198
"1733",21,44,-0.00695885377064607
"1734",21,45,-0.00615239527189766
"1735",21,46,-0.00581809684355633
"1736",21,47,-0.00627521471648369
"1737",21,48,-0.0065925459765589
"1738",21,49,-0.00634195999263297
"1739",21,50,-0.00517566125520508
"1740",21,51,-0.00500029096237564
"1741",21,52,-0.00454322458102403
"1742",21,53,-0.00487439367461411
"1743",21,54,-0.00602386954693206
"1744",21,55,-0.00666660264414266
"1745",21,56,-0.00663393069790517
"1746",21,57,-0.00671753340785176
"1747",21,58,-0.0070508369967787
"1748",21,59,-0.00679852193460721
"1749",21,60,-0.00671308978044035
"1750",21,61,-0.00698451184179436
"1751",21,62,-0.00716433005974638
"1752",21,63,-0.00794075027804657
"1753",21,64,-0.00788379276271622
"1754",21,65,-0.00758235149380228
"1755",21,66,-0.00755303249574423
"1756",21,67,-0.00670981807892755
"1757",21,68,-0.00660979870101627
"1758",21,69,-0.00689787022912412
"1759",21,70,-0.00716649361372714
"1760",21,71,-0.00705146282504639
"1761",21,72,-0.00735030934666508
"1762",21,73,-0.00737170689284275
"1763",21,74,-0.00700080350446508
"1764",21,75,-0.00628364958345054
"1765",21,76,-0.00657304032039435
"1766",21,77,-0.00605240725718394
"1767",21,78,-0.0060902984125271
"1768",21,79,-0.00598895691961229
"1769",21,80,-0.00592956692027701
"1770",21,81,-0.00597658860890241
"1771",21,82,-0.00622828973107488
"1772",21,83,-0.0062180481995944
"1773",21,84,-0.00608909046250924
"1774",21,85,-0.00615058676183398
"1775",21,86,-0.00632420325629901
"1776",21,87,-0.00604621431321078
"1777",21,88,-0.00631422919074634
"1778",21,89,-0.00632799856972192
"1779",21,90,-0.00664852939668522
"1780",21,91,-0.00637554481120177
"1781",21,92,-0.00697622612175938
"1782",21,93,-0.00691353417052887
"1783",21,94,-0.00724982810852553
"1784",21,95,-0.00685617670420019
"1785",21,96,-0.00608830941101152
"1786",21,97,-0.00660374879810822
"1787",21,98,-0.00667502263002038
"1788",21,99,-0.00645717817648683
"1789",21,100,-0.00627937872917015
"1790",21,101,-0.00610883361208216
"1791",21,102,-0.00585545761026494
"1792",21,103,-0.00612089813217728
"1793",21,104,-0.00608223965182947
"1794",21,105,-0.00578663515348419
"1795",21,106,-0.00575616426985964
"1796",21,107,-0.00555085587523946
"1797",21,108,-0.00525548524394269
"1798",21,109,-0.00511814933877961
"1799",21,110,-0.00565761221486737
"1800",21,111,-0.00553270945677899
"1801",21,112,-0.00521431317766976
"1802",21,113,-0.00532470409894516
"1803",21,114,-0.00484344213277338
"1804",21,115,-0.00530640464612105
"1805",21,116,-0.00514427874249709
"1806",21,117,-0.00487494019229144
"1807",22,32,-0.00456281234956653
"1808",22,33,-0.0047660076488321
"1809",22,34,-0.00503604559269536
"1810",22,35,-0.00556507617587176
"1811",22,36,-0.00531887772741247
"1812",22,37,-0.00490183231837112
"1813",22,38,-0.00510845308098382
"1814",22,39,-0.00534543667850442
"1815",22,40,-0.00592787296458021
"1816",22,41,-0.00474271285730123
"1817",22,42,-0.00573911571333371
"1818",22,43,-0.00570008445445194
"1819",22,44,-0.00491635400240295
"1820",22,45,-0.00466522970094986
"1821",22,46,-0.00528606755316975
"1822",22,47,-0.00491367402931166
"1823",22,48,-0.00533814030436753
"1824",22,49,-0.00512631577600175
"1825",22,50,-0.00540142164859893
"1826",22,51,-0.00490325131281941
"1827",22,52,-0.00464911782864781
"1828",22,53,-0.00483474249966426
"1829",22,54,-0.00565747175372294
"1830",22,55,-0.00560839385524631
"1831",22,56,-0.0059062672462528
"1832",22,57,-0.00517894183073168
"1833",22,58,-0.00617452072763704
"1834",22,59,-0.0063646290019399
"1835",22,60,-0.00694152747501328
"1836",22,61,-0.00761242843500241
"1837",22,62,-0.00774867913260055
"1838",22,63,-0.00788496139636122
"1839",22,64,-0.00725259911318604
"1840",22,65,-0.00722785702659419
"1841",22,66,-0.00703850771090334
"1842",22,67,-0.00662704038621567
"1843",22,68,-0.00661528311662343
"1844",22,69,-0.00680880288903322
"1845",22,70,-0.00690426146987502
"1846",22,71,-0.00626609287567465
"1847",22,72,-0.00617713443066913
"1848",22,73,-0.00646547752950624
"1849",22,74,-0.00629025993108805
"1850",22,75,-0.00644256017031615
"1851",22,76,-0.00671640641402601
"1852",22,77,-0.00601623842919047
"1853",22,78,-0.00567096824085026
"1854",22,79,-0.00616384724463803
"1855",22,80,-0.00576997232348813
"1856",22,81,-0.00571676227151756
"1857",22,82,-0.00590692551420408
"1858",22,83,-0.00618405698818666
"1859",22,84,-0.00630677202827866
"1860",22,85,-0.00663286158523764
"1861",22,86,-0.00653286781478838
"1862",22,87,-0.00589068925012933
"1863",22,88,-0.00537776562340088
"1864",22,89,-0.00521764227154896
"1865",22,90,-0.00534294576509942
"1866",22,91,-0.00536383357574195
"1867",22,92,-0.00532559783600012
"1868",22,93,-0.00581515520065041
"1869",22,94,-0.00600863490958947
"1870",22,95,-0.00611738806218538
"1871",22,96,-0.00607019851129293
"1872",22,97,-0.00637992847978883
"1873",22,98,-0.00642911433902798
"1874",22,99,-0.00656529910277467
"1875",22,100,-0.00639368221842016
"1876",22,101,-0.00633118751125734
"1877",22,102,-0.00550326881175712
"1878",22,103,-0.00523021782864168
"1879",22,104,-0.00524723530686119
"1880",22,105,-0.00519076043712522
"1881",22,106,-0.0049816866524301
"1882",22,107,-0.00495280337703118
"1883",22,108,-0.00502605959578272
"1884",22,109,-0.0044421997786101
"1885",22,110,-0.00415614476115961
"1886",22,111,-0.00404198767595484
"1887",22,112,-0.00417221831141794
"1888",22,113,-0.00375932278654412
"1889",22,114,-0.00366099603137144
"1890",22,115,-0.00400217824729332
"1891",22,116,-0.00381408150168168
"1892",22,117,-0.00383340832514615
"1893",23,32,-0.00470321414559487
"1894",23,33,-0.00392047761403246
"1895",23,34,-0.00422282911980883
"1896",23,35,-0.00447525669959373
"1897",23,36,-0.0043365149732941
"1898",23,37,-0.00516210227195882
"1899",23,38,-0.00573440550907675
"1900",23,39,-0.00610841925900141
"1901",23,40,-0.00598141099107635
"1902",23,41,-0.00606203567322823
"1903",23,42,-0.00679409864632259
"1904",23,43,-0.00707757933599601
"1905",23,44,-0.00611203752840082
"1906",23,45,-0.00601051640519532
"1907",23,46,-0.00611037347463956
"1908",23,47,-0.0062040755689183
"1909",23,48,-0.00649953196512514
"1910",23,49,-0.00666089377830678
"1911",23,50,-0.00642818135648166
"1912",23,51,-0.00602301725039601
"1913",23,52,-0.0056428783875314
"1914",23,53,-0.00543716812797461
"1915",23,54,-0.00591129501195363
"1916",23,55,-0.00602608467292764
"1917",23,56,-0.00598290726886732
"1918",23,57,-0.00553999582328355
"1919",23,58,-0.00576207074203816
"1920",23,59,-0.00575610732690202
"1921",23,60,-0.0056490467340663
"1922",23,61,-0.005835063742663
"1923",23,62,-0.00689754837865863
"1924",23,63,-0.00668841497704161
"1925",23,64,-0.0068176998516574
"1926",23,65,-0.00721412701001615
"1927",23,66,-0.00681274997631937
"1928",23,67,-0.00688563894083241
"1929",23,68,-0.0069939483030764
"1930",23,69,-0.006655067511184
"1931",23,70,-0.00663919410178507
"1932",23,71,-0.0062008770258538
"1933",23,72,-0.00615577364890533
"1934",23,73,-0.00625756398376777
"1935",23,74,-0.00644584901758522
"1936",23,75,-0.00655044624799662
"1937",23,76,-0.0065322104759754
"1938",23,77,-0.00616730431583624
"1939",23,78,-0.00613691117386878
"1940",23,79,-0.00564975427985317
"1941",23,80,-0.00564628086519651
"1942",23,81,-0.0056991475316971
"1943",23,82,-0.00590335388912233
"1944",23,83,-0.00648645317905127
"1945",23,84,-0.00644847026256601
"1946",23,85,-0.00583297020943281
"1947",23,86,-0.00626553010934043
"1948",23,87,-0.00628620235930464
"1949",23,88,-0.00636601197087499
"1950",23,89,-0.00625734726459947
"1951",23,90,-0.00604886162898436
"1952",23,91,-0.00620973812460543
"1953",23,92,-0.00615576785745592
"1954",23,93,-0.00608274989608498
"1955",23,94,-0.00652026728926438
"1956",23,95,-0.00610709042278454
"1957",23,96,-0.00591417875110284
"1958",23,97,-0.00617995530373342
"1959",23,98,-0.00682194725153332
"1960",23,99,-0.0065906946940809
"1961",23,100,-0.00663486556126261
"1962",23,101,-0.00689040699969335
"1963",23,102,-0.00686861843170961
"1964",23,103,-0.00676538681286165
"1965",23,104,-0.00613060695979306
"1966",23,105,-0.00651298914753674
"1967",23,106,-0.00589967314671881
"1968",23,107,-0.00563603521892376
"1969",23,108,-0.00509618004043141
"1970",23,109,-0.00548601028931551
"1971",23,110,-0.00557136267252083
"1972",23,111,-0.00492447731956049
"1973",23,112,-0.00466186595784874
"1974",23,113,-0.00482124568586383
"1975",23,114,-0.00466918869085302
"1976",23,115,-0.00456627297859916
"1977",23,116,-0.00430448678043194
"1978",23,117,-0.00431869799437645
"1979",24,32,-0.00505998127375693
"1980",24,33,-0.00491036115038629
"1981",24,34,-0.00240101478497472
"1982",24,35,-0.00304114730981096
"1983",24,36,-0.00256709882764932
"1984",24,37,-0.00290088975121898
"1985",24,38,-0.00446239137460729
"1986",24,39,-0.00477117787188012
"1987",24,40,-0.00548333372438556
"1988",24,41,-0.00726841735500629
"1989",24,42,-0.007420152018893
"1990",24,43,-0.00676299382045087
"1991",24,44,-0.00648882761555914
"1992",24,45,-0.00639109145545393
"1993",24,46,-0.00630207927278209
"1994",24,47,-0.00541911489825334
"1995",24,48,-0.00521747185354378
"1996",24,49,-0.00491011166929812
"1997",24,50,-0.00556342203003916
"1998",24,51,-0.00577836139070721
"1999",24,52,-0.00594854132471203
"2000",24,53,-0.00611668341585734
"2001",24,54,-0.00670745082148999
"2002",24,55,-0.00667623902923248
"2003",24,56,-0.00661653530819467
"2004",24,57,-0.00671709911353707
"2005",24,58,-0.00653440794927162
"2006",24,59,-0.00584756372472733
"2007",24,60,-0.00641661186896507
"2008",24,61,-0.00609223587371439
"2009",24,62,-0.00582053790426551
"2010",24,63,-0.00613799511548324
"2011",24,64,-0.00593491943618949
"2012",24,65,-0.00580678133412131
"2013",24,66,-0.00678316912797439
"2014",24,67,-0.00699059429312221
"2015",24,68,-0.00684940773599594
"2016",24,69,-0.00690202032990592
"2017",24,70,-0.00656973224770868
"2018",24,71,-0.00634415101984977
"2019",24,72,-0.00647839579536354
"2020",24,73,-0.00686418778480488
"2021",24,74,-0.00652993721061771
"2022",24,75,-0.00705367568721853
"2023",24,76,-0.00768980320090709
"2024",24,77,-0.00670063586047962
"2025",24,78,-0.00703984582415456
"2026",24,79,-0.00619258402603341
"2027",24,80,-0.00633475910573008
"2028",24,81,-0.00607261567135885
"2029",24,82,-0.00645713221501386
"2030",24,83,-0.00720053964925129
"2031",24,84,-0.00664674508790311
"2032",24,85,-0.00706378329690618
"2033",24,86,-0.0069287258528484
"2034",24,87,-0.00668616978851607
"2035",24,88,-0.00647687457569955
"2036",24,89,-0.0076251967449073
"2037",24,90,-0.00747069794254322
"2038",24,91,-0.00811299399724792
"2039",24,92,-0.00746967931293979
"2040",24,93,-0.00733665501512607
"2041",24,94,-0.00707158998826859
"2042",24,95,-0.00683807171600543
"2043",24,96,-0.007000773190833
"2044",24,97,-0.00732944137994268
"2045",24,98,-0.00776478278661591
"2046",24,99,-0.00731658099607689
"2047",24,100,-0.00686207693807742
"2048",24,101,-0.00677865539990074
"2049",24,102,-0.00640825612161727
"2050",24,103,-0.00673861539513135
"2051",24,104,-0.00647298105305249
"2052",24,105,-0.00670545853107737
"2053",24,106,-0.00679724169203786
"2054",24,107,-0.0071879774161948
"2055",24,108,-0.00678352164167445
"2056",24,109,-0.00687405052275085
"2057",24,110,-0.00650605153397719
"2058",24,111,-0.00575911357146129
"2059",24,112,-0.00583831018102409
"2060",24,113,-0.00508321967002107
"2061",24,114,-0.00487165421335363
"2062",24,115,-0.0049783918621791
"2063",24,116,-0.00514951638948222
"2064",24,117,-0.00461790460995107
"2065",25,32,-0.00474634313679826
"2066",25,33,-0.00411701170847074
"2067",25,34,-0.00455954776283834
"2068",25,35,-0.0044291025536925
"2069",25,36,-0.00366423024472428
"2070",25,37,-0.00345151400221928
"2071",25,38,-0.00394630519971986
"2072",25,39,-0.00436245940970191
"2073",25,40,-0.0031102792040114
"2074",25,41,-0.00487976461376672
"2075",25,42,-0.00604739106654798
"2076",25,43,-0.00629327310838547
"2077",25,44,-0.0064803250207083
"2078",25,45,-0.00643998218093133
"2079",25,46,-0.00642986364599493
"2080",25,47,-0.00627636369088842
"2081",25,48,-0.00630520483562937
"2082",25,49,-0.00623250754461253
"2083",25,50,-0.00681939916969532
"2084",25,51,-0.00630135486128329
"2085",25,52,-0.00618266035507611
"2086",25,53,-0.00572961007634833
"2087",25,54,-0.00663262056358641
"2088",25,55,-0.00633987853549725
"2089",25,56,-0.00643133085357235
"2090",25,57,-0.00630077733341111
"2091",25,58,-0.00656966700065531
"2092",25,59,-0.0060548435586889
"2093",25,60,-0.00630647830099023
"2094",25,61,-0.00625561149486701
"2095",25,62,-0.0058220887869128
"2096",25,63,-0.00600624568866893
"2097",25,64,-0.00602212752132656
"2098",25,65,-0.0059729031578759
"2099",25,66,-0.00643811637757763
"2100",25,67,-0.0065039815519509
"2101",25,68,-0.00643501748173225
"2102",25,69,-0.00674830328284361
"2103",25,70,-0.00599119367451028
"2104",25,71,-0.00605425782901628
"2105",25,72,-0.00605993126070536
"2106",25,73,-0.0061219915292496
"2107",25,74,-0.00617342553223509
"2108",25,75,-0.00619175599975209
"2109",25,76,-0.00666251377442871
"2110",25,77,-0.00655832094854536
"2111",25,78,-0.00647224189364328
"2112",25,79,-0.00652709784338531
"2113",25,80,-0.0062484012279676
"2114",25,81,-0.00609891830254602
"2115",25,82,-0.00673984704987042
"2116",25,83,-0.00587115442540722
"2117",25,84,-0.00585215174072544
"2118",25,85,-0.0059326891006952
"2119",25,86,-0.00605497947951426
"2120",25,87,-0.0058065764886727
"2121",25,88,-0.00570424823146496
"2122",25,89,-0.00574546878381138
"2123",25,90,-0.00570411577228294
"2124",25,91,-0.00567670465709044
"2125",25,92,-0.00540113592052994
"2126",25,93,-0.00565710116697256
"2127",25,94,-0.00619257946235493
"2128",25,95,-0.00572926843625142
"2129",25,96,-0.00590886394836949
"2130",25,97,-0.00624811645327911
"2131",25,98,-0.00636350224029676
"2132",25,99,-0.00610086217081137
"2133",25,100,-0.00611204655287661
"2134",25,101,-0.0060239481482752
"2135",25,102,-0.00582898788768645
"2136",25,103,-0.00569188097877343
"2137",25,104,-0.00594735845266534
"2138",25,105,-0.00598471829228316
"2139",25,106,-0.00565325854876671
"2140",25,107,-0.00561665267714999
"2141",25,108,-0.00535699065497343
"2142",25,109,-0.00545077734620775
"2143",25,110,-0.00546274992586241
"2144",25,111,-0.00571216841908079
"2145",25,112,-0.00580871071467231
"2146",25,113,-0.00583029311964491
"2147",25,114,-0.00576726339771983
"2148",25,115,-0.00598321633221726
"2149",25,116,-0.00545772765451933
"2150",25,117,-0.00562740894613415
"2151",26,32,-0.00385204270567969
"2152",26,33,-0.00445385735758258
"2153",26,34,-0.00429926108428567
"2154",26,35,-0.00388692880882609
"2155",26,36,-0.00264257521371719
"2156",26,37,-0.00274779629504844
"2157",26,38,-0.00408264440347569
"2158",26,39,-0.00380624962261254
"2159",26,40,-0.00414357783083233
"2160",26,41,-0.00525186459008528
"2161",26,42,-0.00628277053202447
"2162",26,43,-0.00606438285853267
"2163",26,44,-0.00621088690877535
"2164",26,45,-0.00629476633417205
"2165",26,46,-0.00658575296467971
"2166",26,47,-0.00626081293056153
"2167",26,48,-0.00715079644947961
"2168",26,49,-0.00672970715868737
"2169",26,50,-0.00635032237858865
"2170",26,51,-0.0064656265892723
"2171",26,52,-0.00694221319618765
"2172",26,53,-0.00719257135441582
"2173",26,54,-0.00745484873097671
"2174",26,55,-0.00721742561570624
"2175",26,56,-0.00721117030897537
"2176",26,57,-0.006889449617587
"2177",26,58,-0.00690311656567444
"2178",26,59,-0.00770254404076065
"2179",26,60,-0.00773497645361092
"2180",26,61,-0.00738637935582241
"2181",26,62,-0.00713490588582857
"2182",26,63,-0.00665159294726097
"2183",26,64,-0.00649840881154565
"2184",26,65,-0.00620913568449011
"2185",26,66,-0.0062209775661981
"2186",26,67,-0.00614759958385802
"2187",26,68,-0.00609730756383749
"2188",26,69,-0.00644061752807125
"2189",26,70,-0.00625174404570592
"2190",26,71,-0.00588663517114787
"2191",26,72,-0.00591642004546121
"2192",26,73,-0.00606380555838215
"2193",26,74,-0.00617336776592038
"2194",26,75,-0.00656514953977286
"2195",26,76,-0.00632059452720429
"2196",26,77,-0.00622018959448226
"2197",26,78,-0.00619287243963884
"2198",26,79,-0.0057741416215177
"2199",26,80,-0.00563284169611974
"2200",26,81,-0.00572463996524634
"2201",26,82,-0.00661331744312205
"2202",26,83,-0.00653553832474267
"2203",26,84,-0.00677478370283186
"2204",26,85,-0.0062882633377172
"2205",26,86,-0.00607865469385129
"2206",26,87,-0.00638080363738673
"2207",26,88,-0.00598031305337374
"2208",26,89,-0.00603754371644321
"2209",26,90,-0.00571535233639014
"2210",26,91,-0.00575441850869281
"2211",26,92,-0.00516247002941605
"2212",26,93,-0.00604348640385358
"2213",26,94,-0.00572053782249213
"2214",26,95,-0.0048043414420143
"2215",26,96,-0.00459457189350466
"2216",26,97,-0.00522775532641131
"2217",26,98,-0.00552887021986146
"2218",26,99,-0.00544593494803476
"2219",26,100,-0.00477545628070156
"2220",26,101,-0.00465526222865971
"2221",26,102,-0.00450299396386084
"2222",26,103,-0.00460089489815542
"2223",26,104,-0.00432289915566876
"2224",26,105,-0.00445307930782602
"2225",26,106,-0.00454537844619454
"2226",26,107,-0.00419998929108356
"2227",26,108,-0.00413074361627542
"2228",26,109,-0.00389255937626432
"2229",26,110,-0.00375354945280358
"2230",26,111,-0.00362653070176611
"2231",26,112,-0.00392382282474004
"2232",26,113,-0.0035243002942836
"2233",26,114,-0.00344267483530351
"2234",26,115,-0.0033561420514704
"2235",26,116,-0.00349835068095611
"2236",26,117,-0.00368840475715785
"2237",27,32,-0.00639125832587153
"2238",27,33,-0.00511096223949287
"2239",27,34,-0.00598308361298914
"2240",27,35,-0.00602995585978962
"2241",27,36,-0.00553240826436282
